SKU	Date	OpenStock	CloseStock	Sales	HasRecord	ReceiptHour	PromoCode	PromoName	Price	ProductName
54620	2023-05-18	16	11	5	1	NULL	27796|27798	HACHI KHUYẾN MÃI|HACHI KHUYẾN MÃI	296083.333333333	YOUKI broth mix(520g)
54620	2023-05-19	11	9	2	1	NULL	27796|27798	HACHI KHUYẾN MÃI|HACHI KHUYẾN MÃI	296083.333333333	YOUKI broth mix(520g)
54620	2023-05-20	9	8	1	1	NULL	27796|27798	HACHI KHUYẾN MÃI|HACHI KHUYẾN MÃI	296083.333333333	YOUKI broth mix(520g)
54620	2023-05-21	8	7	1	1	NULL	27796|27798	HACHI KHUYẾN MÃI|HACHI KHUYẾN MÃI	296083.333333333	YOUKI broth mix(520g)
54620	2023-05-22	7	28	3	1	17:02	27796|27798	HACHI KHUYẾN MÃI|HACHI KHUYẾN MÃI	296083.333333333	YOUKI broth mix(520g)
54620	2023-05-25	28	27	1	1	NULL	27796|27798	HACHI KHUYẾN MÃI|HACHI KHUYẾN MÃI	296083.333333333	YOUKI broth mix(520g)
54620	2023-05-26	27	22	5	1	NULL	27796|27798	HACHI KHUYẾN MÃI|HACHI KHUYẾN MÃI	296083.333333333	YOUKI broth mix(520g)
54620	2023-05-27	22	21	1	1	NULL	27796|27798	HACHI KHUYẾN MÃI|HACHI KHUYẾN MÃI	296083.333333333	YOUKI broth mix(520g)
54620	2023-05-29	21	44	1	1	17:53	27796|27798	HACHI KHUYẾN MÃI|HACHI KHUYẾN MÃI	296083.333333333	YOUKI broth mix(520g)
54620	2023-05-30	44	43	1	1	NULL	27796|27798	HACHI KHUYẾN MÃI|HACHI KHUYẾN MÃI	296083.333333333	YOUKI broth mix(520g)
54620	2023-05-31	43	33	10	1	NULL	27796|27798	HACHI KHUYẾN MÃI|HACHI KHUYẾN MÃI	296083.333333333	YOUKI broth mix(520g)
54620	2023-06-03	33	31	2	1	NULL	27855	6.6 NGÀY ĐÔI SALE TỐT (DÀNH RIÊNG WEB)	296083.333333333	YOUKI broth mix(520g)
54620	2023-06-04	31	30	1	1	NULL	27855	6.6 NGÀY ĐÔI SALE TỐT (DÀNH RIÊNG WEB)	296083.333333333	YOUKI broth mix(520g)
54620	2023-06-05	30	29	1	1	NULL	27855	6.6 NGÀY ĐÔI SALE TỐT (DÀNH RIÊNG WEB)	296083.333333333	YOUKI broth mix(520g)
54620	2023-06-06	29	28	2	1	NULL	27855	6.6 NGÀY ĐÔI SALE TỐT (DÀNH RIÊNG WEB)	296083.333333333	YOUKI broth mix(520g)
54620	2023-06-07	28	27	1	1	NULL	27855	6.6 NGÀY ĐÔI SALE TỐT (DÀNH RIÊNG WEB)	296083.333333333	YOUKI broth mix(520g)
54620	2023-06-08	27	25	2	1	NULL	27855	6.6 NGÀY ĐÔI SALE TỐT (DÀNH RIÊNG WEB)	296083.333333333	YOUKI broth mix(520g)
54620	2023-06-09	25	22	3	1	NULL	27855	6.6 NGÀY ĐÔI SALE TỐT (DÀNH RIÊNG WEB)	296083.333333333	YOUKI broth mix(520g)
54620	2023-06-10	22	20	2	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-06-11	20	19	1	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-06-12	19	31	0	1	16:39	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-06-13	31	30	1	1	NULL	27875	KAMOKU-GIỜ VÀNG GIÁ SỐC (DÀNH RIÊNG WEB)	296083.333333333	YOUKI broth mix(520g)
54620	2023-06-15	30	38	4	1	15:44	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-06-19	38	49	1	1	16:37	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-06-21	49	48	1	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-06-22	48	47	1	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-06-24	47	46	1	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-06-25	46	45	1	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-06-26	45	68	1	1	15:26	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-06-28	68	67	1	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-06-29	67	64	3	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-07-02	64	61	3	1	NULL	27904	NẤU ĂN "CHUẨN" VỊ NHẬT (30/6-23/7)	296083.333333333	YOUKI broth mix(520g)
54620	2023-07-03	61	58	3	1	NULL	27904	NẤU ĂN "CHUẨN" VỊ NHẬT (30/6-23/7)	296083.333333333	YOUKI broth mix(520g)
54620	2023-07-04	58	56	2	1	NULL	27904	NẤU ĂN "CHUẨN" VỊ NHẬT (30/6-23/7)	296083.333333333	YOUKI broth mix(520g)
54620	2023-07-05	56	54	2	1	NULL	27904	NẤU ĂN "CHUẨN" VỊ NHẬT (30/6-23/7)	296083.333333333	YOUKI broth mix(520g)
54620	2023-07-06	54	51	3	1	NULL	27904	NẤU ĂN "CHUẨN" VỊ NHẬT (30/6-23/7)	296083.333333333	YOUKI broth mix(520g)
54620	2023-07-08	51	48	3	1	NULL	27904	NẤU ĂN "CHUẨN" VỊ NHẬT (30/6-23/7)	296083.333333333	YOUKI broth mix(520g)
54620	2023-07-09	48	45	3	1	NULL	27904	NẤU ĂN "CHUẨN" VỊ NHẬT (30/6-23/7)	296083.333333333	YOUKI broth mix(520g)
54620	2023-07-10	45	39	6	1	NULL	27904	NẤU ĂN "CHUẨN" VỊ NHẬT (30/6-23/7)	296083.333333333	YOUKI broth mix(520g)
54620	2023-07-11	39	37	2	1	NULL	27904	NẤU ĂN "CHUẨN" VỊ NHẬT (30/6-23/7)	296083.333333333	YOUKI broth mix(520g)
54620	2023-07-12	37	36	1	1	NULL	27904	NẤU ĂN "CHUẨN" VỊ NHẬT (30/6-23/7)	296083.333333333	YOUKI broth mix(520g)
54620	2023-07-14	36	33	3	1	NULL	27904	NẤU ĂN "CHUẨN" VỊ NHẬT (30/6-23/7)	296083.333333333	YOUKI broth mix(520g)
54620	2023-07-15	33	27	6	1	NULL	27904	NẤU ĂN "CHUẨN" VỊ NHẬT (30/6-23/7)	296083.333333333	YOUKI broth mix(520g)
54620	2023-07-17	27	24	3	1	NULL	27904	NẤU ĂN "CHUẨN" VỊ NHẬT (30/6-23/7)	296083.333333333	YOUKI broth mix(520g)
54620	2023-07-18	24	18	6	1	NULL	27904	NẤU ĂN "CHUẨN" VỊ NHẬT (30/6-23/7)	296083.333333333	YOUKI broth mix(520g)
54620	2023-07-19	18	16	2	1	NULL	27904	NẤU ĂN "CHUẨN" VỊ NHẬT (30/6-23/7)	296083.333333333	YOUKI broth mix(520g)
54620	2023-07-20	16	40	0	1	17:25	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-07-22	40	37	3	1	NULL	27904	NẤU ĂN "CHUẨN" VỊ NHẬT (30/6-23/7)	296083.333333333	YOUKI broth mix(520g)
54620	2023-07-23	37	36	1	1	NULL	27904	NẤU ĂN "CHUẨN" VỊ NHẬT (30/6-23/7)	296083.333333333	YOUKI broth mix(520g)
54620	2023-07-24	36	35	1	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-07-26	35	33	2	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-07-27	33	69	0	1	15:43	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-07-31	69	68	1	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-08-02	68	67	1	1	NULL	27955	MỪNG SINH NHẬT - ĐÃI TIỆC SALE (1/8-21/8)	296083.333333333	YOUKI broth mix(520g)
54620	2023-08-03	67	66	1	1	NULL	27955	MỪNG SINH NHẬT - ĐÃI TIỆC SALE (1/8-21/8)	296083.333333333	YOUKI broth mix(520g)
54620	2023-08-04	66	64	2	1	NULL	27955	MỪNG SINH NHẬT - ĐÃI TIỆC SALE (1/8-21/8)	296083.333333333	YOUKI broth mix(520g)
54620	2023-08-05	64	62	2	1	NULL	27955	MỪNG SINH NHẬT - ĐÃI TIỆC SALE (1/8-21/8)	296083.333333333	YOUKI broth mix(520g)
54620	2023-08-06	62	61	1	1	NULL	27955	MỪNG SINH NHẬT - ĐÃI TIỆC SALE (1/8-21/8)	296083.333333333	YOUKI broth mix(520g)
54620	2023-08-07	61	58	3	1	NULL	27955	MỪNG SINH NHẬT - ĐÃI TIỆC SALE (1/8-21/8)	296083.333333333	YOUKI broth mix(520g)
54620	2023-08-08	58	54	4	1	NULL	27955	MỪNG SINH NHẬT - ĐÃI TIỆC SALE (1/8-21/8)	296083.333333333	YOUKI broth mix(520g)
54620	2023-08-09	54	49	5	1	NULL	27955	MỪNG SINH NHẬT - ĐÃI TIỆC SALE (1/8-21/8)	296083.333333333	YOUKI broth mix(520g)
54620	2023-08-11	49	46	3	1	NULL	27955	MỪNG SINH NHẬT - ĐÃI TIỆC SALE (1/8-21/8)	296083.333333333	YOUKI broth mix(520g)
54620	2023-08-12	46	43	3	1	NULL	27955	MỪNG SINH NHẬT - ĐÃI TIỆC SALE (1/8-21/8)	296083.333333333	YOUKI broth mix(520g)
54620	2023-08-13	43	40	3	1	NULL	27955	MỪNG SINH NHẬT - ĐÃI TIỆC SALE (1/8-21/8)	296083.333333333	YOUKI broth mix(520g)
54620	2023-08-15	40	37	3	1	NULL	27955	MỪNG SINH NHẬT - ĐÃI TIỆC SALE (1/8-21/8)	296083.333333333	YOUKI broth mix(520g)
54620	2023-08-16	37	36	1	1	NULL	27955	MỪNG SINH NHẬT - ĐÃI TIỆC SALE (1/8-21/8)	296083.333333333	YOUKI broth mix(520g)
54620	2023-08-17	36	60	0	1	17:06	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-08-18	60	59	1	1	NULL	27955	MỪNG SINH NHẬT - ĐÃI TIỆC SALE (1/8-21/8)	296083.333333333	YOUKI broth mix(520g)
54620	2023-08-20	59	56	3	1	NULL	27955	MỪNG SINH NHẬT - ĐÃI TIỆC SALE (1/8-21/8)	296083.333333333	YOUKI broth mix(520g)
54620	2023-08-21	56	55	1	1	NULL	27955	MỪNG SINH NHẬT - ĐÃI TIỆC SALE (1/8-21/8)	296083.333333333	YOUKI broth mix(520g)
54620	2023-08-23	55	53	2	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-08-31	53	52	1	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-09-05	52	51	1	1	NULL	38015	9.9 NGÀY ĐÔI SALE TỐT (DÀNH RIÊNG WEB)	296083.333333333	YOUKI broth mix(520g)
54620	2023-09-08	51	49	2	1	NULL	38015	9.9 NGÀY ĐÔI SALE TỐT (DÀNH RIÊNG WEB)	296083.333333333	YOUKI broth mix(520g)
54620	2023-09-09	49	48	1	1	NULL	38015	9.9 NGÀY ĐÔI SALE TỐT (DÀNH RIÊNG WEB)	296083.333333333	YOUKI broth mix(520g)
54620	2023-09-13	48	47	1	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-09-17	47	45	2	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-09-19	45	44	1	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-09-20	44	41	3	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-09-21	41	40	1	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-09-23	40	38	2	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-09-24	38	37	1	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-09-27	37	36	1	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-09-29	36	35	1	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-09-30	35	33	2	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-10-03	33	32	1	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-10-04	32	30	2	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-10-06	30	29	1	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-10-07	29	28	1	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-10-10	28	27	1	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-10-12	27	26	1	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-10-18	26	27	0	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-10-19	27	26	1	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-10-20	26	25	1	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-10-21	25	24	1	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-10-22	24	23	1	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-10-24	23	22	1	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-11-05	22	21	1	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-11-07	21	18	3	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-11-09	18	17	1	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-11-12	17	15	2	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-11-13	15	24	3	1	17:09	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-11-14	24	20	4	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-11-15	20	19	1	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-11-16	19	43	0	1	16:18	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-11-18	43	39	4	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-11-20	39	61	2	1	19:36	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-11-24	61	48	13	1	NULL	38128	BLACK FRIDAY- TIỆC SALE BÙNG NỔ (24/11-26/11)	296083.333333333	YOUKI broth mix(520g)
54620	2023-11-25	48	46	2	1	NULL	38128	BLACK FRIDAY- TIỆC SALE BÙNG NỔ (24/11-26/11)	296083.333333333	YOUKI broth mix(520g)
54620	2023-11-26	46	38	13	1	NULL	38128	BLACK FRIDAY- TIỆC SALE BÙNG NỔ (24/11-26/11)	296083.333333333	YOUKI broth mix(520g)
54620	2023-11-30	38	37	1	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-12-01	37	36	1	1	NULL	38147	HACHI KHUYẾN MÃI (1/12/2023-1/1/2024)	296083.333333333	YOUKI broth mix(520g)
54620	2023-12-02	36	34	2	1	NULL	38147	HACHI KHUYẾN MÃI (1/12/2023-1/1/2024)	296083.333333333	YOUKI broth mix(520g)
54620	2023-12-03	34	27	7	1	NULL	38147	HACHI KHUYẾN MÃI (1/12/2023-1/1/2024)	296083.333333333	YOUKI broth mix(520g)
54620	2023-12-07	27	24	3	1	NULL	38147	HACHI KHUYẾN MÃI (1/12/2023-1/1/2024)	296083.333333333	YOUKI broth mix(520g)
54620	2023-12-08	24	23	1	1	NULL	38147	HACHI KHUYẾN MÃI (1/12/2023-1/1/2024)	296083.333333333	YOUKI broth mix(520g)
54620	2023-12-09	23	20	3	1	NULL	38147	HACHI KHUYẾN MÃI (1/12/2023-1/1/2024)	296083.333333333	YOUKI broth mix(520g)
54620	2023-12-10	20	19	1	1	NULL	38147	HACHI KHUYẾN MÃI (1/12/2023-1/1/2024)	296083.333333333	YOUKI broth mix(520g)
54620	2023-12-11	19	15	4	1	NULL	38147	HACHI KHUYẾN MÃI (1/12/2023-1/1/2024)	296083.333333333	YOUKI broth mix(520g)
54620	2023-12-14	15	14	1	1	NULL	38147	HACHI KHUYẾN MÃI (1/12/2023-1/1/2024)	296083.333333333	YOUKI broth mix(520g)
54620	2023-12-15	14	12	2	1	NULL	38147	HACHI KHUYẾN MÃI (1/12/2023-1/1/2024)	296083.333333333	YOUKI broth mix(520g)
54620	2023-12-17	12	10	2	1	NULL	38147	HACHI KHUYẾN MÃI (1/12/2023-1/1/2024)	296083.333333333	YOUKI broth mix(520g)
54620	2023-12-18	10	8	2	1	NULL	38147	HACHI KHUYẾN MÃI (1/12/2023-1/1/2024)	296083.333333333	YOUKI broth mix(520g)
54620	2023-12-20	8	7	1	1	NULL	38147|38188	HACHI KHUYẾN MÃI (1/12/2023-1/1/2024)|HACHI KHUYẾN MÃI (1/12/2023-1/1/2024)	296083.333333333	YOUKI broth mix(520g)
54620	2023-12-21	7	17	2	1	17:22	38147|38188	HACHI KHUYẾN MÃI (1/12/2023-1/1/2024)|HACHI KHUYẾN MÃI (1/12/2023-1/1/2024)	296083.333333333	YOUKI broth mix(520g)
54620	2023-12-22	17	15	2	1	NULL	38147|38188	HACHI KHUYẾN MÃI (1/12/2023-1/1/2024)|HACHI KHUYẾN MÃI (1/12/2023-1/1/2024)	296083.333333333	YOUKI broth mix(520g)
54620	2023-12-23	15	14	1	1	NULL	38147|38188	HACHI KHUYẾN MÃI (1/12/2023-1/1/2024)|HACHI KHUYẾN MÃI (1/12/2023-1/1/2024)	296083.333333333	YOUKI broth mix(520g)
54620	2023-12-24	14	12	2	1	NULL	38147|38188	HACHI KHUYẾN MÃI (1/12/2023-1/1/2024)|HACHI KHUYẾN MÃI (1/12/2023-1/1/2024)	296083.333333333	YOUKI broth mix(520g)
54620	2023-12-25	12	3	9	1	NULL	38147|38188	HACHI KHUYẾN MÃI (1/12/2023-1/1/2024)|HACHI KHUYẾN MÃI (1/12/2023-1/1/2024)	296083.333333333	YOUKI broth mix(520g)
54620	2023-12-26	3	2	1	1	NULL	38147|38188	HACHI KHUYẾN MÃI (1/12/2023-1/1/2024)|HACHI KHUYẾN MÃI (1/12/2023-1/1/2024)	296083.333333333	YOUKI broth mix(520g)
54620	2023-12-28	2	14	0	1	17:25	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2023-12-29	14	12	2	1	NULL	38147|38188	HACHI KHUYẾN MÃI (1/12/2023-1/1/2024)|HACHI KHUYẾN MÃI (1/12/2023-1/1/2024)	296083.333333333	YOUKI broth mix(520g)
54620	2024-01-02	12	11	1	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2024-01-04	11	22	1	1	18:03	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2024-01-08	22	21	1	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2024-01-11	21	19	2	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2024-01-12	19	18	1	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2024-01-14	18	17	1	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2024-01-15	17	53	0	1	16:35	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2024-01-16	53	51	2	1	NULL	38253	(16.01~29.02) HCP THANH LY 01.2024 LAN 2	296083.333333333	YOUKI broth mix(520g)
54620	2024-01-17	51	48	3	1	NULL	38248|38253	(16.01~29.02) HCP THANH LY 01.2024 LAN 2|HACHI STAR: TIỆC TẾT TRÒN VỊ	296083.333333333	YOUKI broth mix(520g)
54620	2024-01-18	48	55	5	1	15:16	38248|38253	(16.01~29.02) HCP THANH LY 01.2024 LAN 2|HACHI STAR: TIỆC TẾT TRÒN VỊ	296083.333333333	YOUKI broth mix(520g)
54620	2024-01-19	55	53	2	1	NULL	38248|38253	(16.01~29.02) HCP THANH LY 01.2024 LAN 2|HACHI STAR: TIỆC TẾT TRÒN VỊ	296083.333333333	YOUKI broth mix(520g)
54620	2024-01-20	53	47	6	1	NULL	38248|38253	(16.01~29.02) HCP THANH LY 01.2024 LAN 2|HACHI STAR: TIỆC TẾT TRÒN VỊ	296083.333333333	YOUKI broth mix(520g)
54620	2024-01-21	47	42	7	1	NULL	38248|38253	(16.01~29.02) HCP THANH LY 01.2024 LAN 2|HACHI STAR: TIỆC TẾT TRÒN VỊ	296083.333333333	YOUKI broth mix(520g)
54620	2024-01-22	42	35	7	1	NULL	38248|38253	(16.01~29.02) HCP THANH LY 01.2024 LAN 2|HACHI STAR: TIỆC TẾT TRÒN VỊ	296083.333333333	YOUKI broth mix(520g)
54620	2024-01-23	35	31	7	1	NULL	38248|38253	(16.01~29.02) HCP THANH LY 01.2024 LAN 2|HACHI STAR: TIỆC TẾT TRÒN VỊ	296083.333333333	YOUKI broth mix(520g)
54620	2024-01-24	31	29	2	1	NULL	38253	(16.01~29.02) HCP THANH LY 01.2024 LAN 2	296083.333333333	YOUKI broth mix(520g)
54620	2024-01-27	29	28	1	1	NULL	38253	(16.01~29.02) HCP THANH LY 01.2024 LAN 2	296083.333333333	YOUKI broth mix(520g)
54620	2024-01-28	28	26	2	1	NULL	38253	(16.01~29.02) HCP THANH LY 01.2024 LAN 2	296083.333333333	YOUKI broth mix(520g)
54620	2024-01-29	26	22	4	1	NULL	38253	(16.01~29.02) HCP THANH LY 01.2024 LAN 2	296083.333333333	YOUKI broth mix(520g)
54620	2024-01-31	22	19	3	1	NULL	38253|38273	(16.01~29.02) HCP THANH LY 01.2024 LAN 2|SẮM TẾT THẢ GA, HACHI TRỢ GIÁ (31/1-8/2)	296083.333333333	YOUKI broth mix(520g)
54620	2024-02-01	19	17	2	1	NULL	38253|38273	(16.01~29.02) HCP THANH LY 01.2024 LAN 2|SẮM TẾT THẢ GA, HACHI TRỢ GIÁ (31/1-8/2)	296083.333333333	YOUKI broth mix(520g)
54620	2024-02-02	17	14	3	1	NULL	38253|38273	(16.01~29.02) HCP THANH LY 01.2024 LAN 2|SẮM TẾT THẢ GA, HACHI TRỢ GIÁ (31/1-8/2)	296083.333333333	YOUKI broth mix(520g)
54620	2024-02-03	14	12	2	1	NULL	38253|38273	(16.01~29.02) HCP THANH LY 01.2024 LAN 2|SẮM TẾT THẢ GA, HACHI TRỢ GIÁ (31/1-8/2)	296083.333333333	YOUKI broth mix(520g)
54620	2024-02-04	12	11	1	1	NULL	38253|38273	(16.01~29.02) HCP THANH LY 01.2024 LAN 2|SẮM TẾT THẢ GA, HACHI TRỢ GIÁ (31/1-8/2)	296083.333333333	YOUKI broth mix(520g)
54620	2024-02-05	11	21	2	1	16:15	38253|38273	(16.01~29.02) HCP THANH LY 01.2024 LAN 2|SẮM TẾT THẢ GA, HACHI TRỢ GIÁ (31/1-8/2)	296083.333333333	YOUKI broth mix(520g)
54620	2024-02-06	21	16	9	1	NULL	38253|38273	(16.01~29.02) HCP THANH LY 01.2024 LAN 2|SẮM TẾT THẢ GA, HACHI TRỢ GIÁ (31/1-8/2)	296083.333333333	YOUKI broth mix(520g)
54620	2024-02-07	16	15	1	1	NULL	38253|38273	(16.01~29.02) HCP THANH LY 01.2024 LAN 2|SẮM TẾT THẢ GA, HACHI TRỢ GIÁ (31/1-8/2)	296083.333333333	YOUKI broth mix(520g)
54620	2024-02-15	15	27	0	1	16:41	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2024-02-17	27	26	1	1	NULL	38253	(16.01~29.02) HCP THANH LY 01.2024 LAN 2	296083.333333333	YOUKI broth mix(520g)
54620	2024-02-26	26	24	2	1	NULL	38253	(16.01~29.02) HCP THANH LY 01.2024 LAN 2	296083.333333333	YOUKI broth mix(520g)
54620	2024-02-27	24	23	1	1	NULL	38253	(16.01~29.02) HCP THANH LY 01.2024 LAN 2	296083.333333333	YOUKI broth mix(520g)
54620	2024-03-03	23	21	2	1	NULL	38319	HACHI KHUYẾN MÃI (1/3 - 31/3)	296083.333333333	YOUKI broth mix(520g)
54620	2024-03-05	21	19	2	1	NULL	38319	HACHI KHUYẾN MÃI (1/3 - 31/3)	296083.333333333	YOUKI broth mix(520g)
54620	2024-03-07	19	17	2	1	NULL	38319	HACHI KHUYẾN MÃI (1/3 - 31/3)	296083.333333333	YOUKI broth mix(520g)
54620	2024-03-08	17	16	1	1	NULL	38319	HACHI KHUYẾN MÃI (1/3 - 31/3)	296083.333333333	YOUKI broth mix(520g)
54620	2024-03-10	16	15	1	1	NULL	38319	HACHI KHUYẾN MÃI (1/3 - 31/3)	296083.333333333	YOUKI broth mix(520g)
54620	2024-03-11	15	14	1	1	NULL	38319	HACHI KHUYẾN MÃI (1/3 - 31/3)	296083.333333333	YOUKI broth mix(520g)
54620	2024-03-13	14	13	1	1	NULL	38319	HACHI KHUYẾN MÃI (1/3 - 31/3)	296083.333333333	YOUKI broth mix(520g)
54620	2024-03-14	13	25	0	1	14:17	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2024-03-16	25	20	5	1	NULL	38319	HACHI KHUYẾN MÃI (1/3 - 31/3)	296083.333333333	YOUKI broth mix(520g)
54620	2024-03-17	20	18	2	1	NULL	38319	HACHI KHUYẾN MÃI (1/3 - 31/3)	296083.333333333	YOUKI broth mix(520g)
54620	2024-03-18	18	29	1	1	14:35	38319	HACHI KHUYẾN MÃI (1/3 - 31/3)	296083.333333333	YOUKI broth mix(520g)
54620	2024-03-21	29	26	3	1	NULL	38319	HACHI KHUYẾN MÃI (1/3 - 31/3)	296083.333333333	YOUKI broth mix(520g)
54620	2024-03-23	26	22	4	1	NULL	38319	HACHI KHUYẾN MÃI (1/3 - 31/3)	296083.333333333	YOUKI broth mix(520g)
54620	2024-03-24	22	15	7	1	NULL	38319	HACHI KHUYẾN MÃI (1/3 - 31/3)	296083.333333333	YOUKI broth mix(520g)
54620	2024-03-25	15	14	1	1	NULL	38319	HACHI KHUYẾN MÃI (1/3 - 31/3)	296083.333333333	YOUKI broth mix(520g)
54620	2024-03-27	14	13	1	1	NULL	38319	HACHI KHUYẾN MÃI (1/3 - 31/3)	296083.333333333	YOUKI broth mix(520g)
54620	2024-03-28	13	12	1	1	NULL	38319	HACHI KHUYẾN MÃI (1/3 - 31/3)	296083.333333333	YOUKI broth mix(520g)
54620	2024-03-29	12	11	1	1	NULL	38319	HACHI KHUYẾN MÃI (1/3 - 31/3)	296083.333333333	YOUKI broth mix(520g)
54620	2024-03-30	11	9	2	1	NULL	38319	HACHI KHUYẾN MÃI (1/3 - 31/3)	296083.333333333	YOUKI broth mix(520g)
54620	2024-03-31	9	7	2	1	NULL	38319	HACHI KHUYẾN MÃI (1/3 - 31/3)	296083.333333333	YOUKI broth mix(520g)
54620	2024-04-01	7	6	1	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2024-04-02	6	5	1	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2024-04-03	5	4	1	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2024-04-08	4	16	0	1	16:55	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2024-04-11	16	28	0	1	14:23	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2024-04-13	28	27	1	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2024-04-21	27	26	1	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
54620	2024-04-23	26	25	1	1	NULL	NULL	NULL	296083.333333333	YOUKI broth mix(520g)
